order	family	subfamily	genus	subgenus	species	common_name	gaa_name	synonymies	itis_names	iucn	isocc	intro_isocc	aweb_uid	uri/guid	taxon_notes_public
Anura	Microhylidae	Asterophryinae	Oreophryne		anamiatoi						PG		7426	https://amphibiaweb.org/species/7426	
Anura	Microhylidae	Asterophryinae	Oreophryne		anser						PG		8537	https://amphibiaweb.org/species/8537	
Anura	Microhylidae	Asterophryinae	Oreophryne		anthonyi		Oreophryne anthonyi			Least Concern (LC)	PG		2283	https://amphibiaweb.org/species/2283	
Anura	Microhylidae	Asterophryinae	Oreophryne		anulata	Montane Narrow-Mouthed Frog	Oreophryne anulata			Vulnerable (VU)	PH		2282	https://amphibiaweb.org/species/2282	
Anura	Microhylidae	Asterophryinae	Oreophryne		asplenicola		Oreophryne asplenicola			Data Deficient (DD)	ID		6386	https://amphibiaweb.org/species/6386	
Anura	Microhylidae	Asterophryinae	Oreophryne		atrigularis	Black-Throated Cross Frog, Schwarzkehlbergkrote	Oreophryne atrigularis			Data Deficient (DD)	ID		5897	https://amphibiaweb.org/species/5897	
Anura	Microhylidae	Asterophryinae	Oreophryne		aurora						PG		8545	https://amphibiaweb.org/species/8545	
Anura	Microhylidae	Asterophryinae	Oreophryne		banshee						PG		8543	https://amphibiaweb.org/species/8543	
Anura	Microhylidae	Asterophryinae	Oreophryne		biroi		Oreophryne biroi			Least Concern (LC)	PG		2284	https://amphibiaweb.org/species/2284	
Anura	Microhylidae	Asterophryinae	Oreophryne		brachypus		Oreophryne brachypus			Least Concern (LC)	PG		2285	https://amphibiaweb.org/species/2285	
Anura	Microhylidae	Asterophryinae	Oreophryne		brevicrus		Oreophryne brevicrus			Data Deficient (DD)	PG		2286	https://amphibiaweb.org/species/2286	
Anura	Microhylidae	Asterophryinae	Oreophryne		brevirostris		Oreophryne brevirostris			Data Deficient (DD)	ID		6691	https://amphibiaweb.org/species/6691	
Anura	Microhylidae	Asterophryinae	Oreophryne		brunnea						PG		8679	https://amphibiaweb.org/species/8679	
Anura	Microhylidae	Asterophryinae	Oreophryne		cameroni						PG		8137	https://amphibiaweb.org/species/8137	
Anura	Microhylidae	Asterophryinae	Oreophryne		celebensis		Oreophryne celebensis			Vulnerable (VU)	ID		2287	https://amphibiaweb.org/species/2287	
Anura	Microhylidae	Asterophryinae	Oreophryne		choerophrynoides						ID		8433	https://amphibiaweb.org/species/8433	
Anura	Microhylidae	Asterophryinae	Oreophryne		clamata	Noisy Cross Frog, Larmbergkrote	Oreophryne clamata			Data Deficient (DD)	ID		6205	https://amphibiaweb.org/species/6205	
Anura	Microhylidae	Asterophryinae	Oreophryne		crucifer		Oreophryne crucifer			Data Deficient (DD)	ID		2288	https://amphibiaweb.org/species/2288	
Anura	Microhylidae	Asterophryinae	Oreophryne		curator	Minder's Cross Frog; Waechterbergkroete					PG		8189	https://amphibiaweb.org/species/8189	
Anura	Microhylidae	Asterophryinae	Oreophryne		equus						PG		8540	https://amphibiaweb.org/species/8540	
Anura	Microhylidae	Asterophryinae	Oreophryne		ezra						PG		7404	https://amphibiaweb.org/species/7404	
Anura	Microhylidae	Asterophryinae	Oreophryne		flava		Oreophryne flava			Data Deficient (DD)	PG,ID		2289	https://amphibiaweb.org/species/2289	
Anura	Microhylidae	Asterophryinae	Oreophryne		flavomaculata						PG		8534	https://amphibiaweb.org/species/8534	
Anura	Microhylidae	Asterophryinae	Oreophryne		frontifasciata		Oreophryne frontifasciata			Data Deficient (DD)	ID		2290	https://amphibiaweb.org/species/2290	
Anura	Microhylidae	Asterophryinae	Oreophryne		furu						ID		7438	https://amphibiaweb.org/species/7438	
Anura	Microhylidae	Asterophryinae	Oreophryne		gagneorum						PG		8139	https://amphibiaweb.org/species/8139	
Anura	Microhylidae	Asterophryinae	Oreophryne		geislerorum		Oreophryne geislerorum			Least Concern (LC)	PG		2291	https://amphibiaweb.org/species/2291	
Anura	Microhylidae	Asterophryinae	Oreophryne		geminus		Oreophryne geminus			Data Deficient (DD)	PG		6692	https://amphibiaweb.org/species/6692	
Anura	Microhylidae	Asterophryinae	Oreophryne		graminus						PG		7783	https://amphibiaweb.org/species/7783	
Anura	Microhylidae	Asterophryinae	Oreophryne		habbemensis		Oreophryne habbemensis			Data Deficient (DD)	ID		6693	https://amphibiaweb.org/species/6693	
Anura	Microhylidae	Asterophryinae	Oreophryne		hypsiops		Oreophryne hypsiops			Least Concern (LC)	PG		6387	https://amphibiaweb.org/species/6387	
Anura	Microhylidae	Asterophryinae	Oreophryne		idenburgensis		Oreophryne idenburgensis			Data Deficient (DD)	PG,ID		2292	https://amphibiaweb.org/species/2292	
Anura	Microhylidae	Asterophryinae	Oreophryne		inornata		Oreophryne inornata			Least Concern (LC)	PG		2293	https://amphibiaweb.org/species/2293	
Anura	Microhylidae	Asterophryinae	Oreophryne		insulana		Oreophryne insulana			Data Deficient (DD)	PG		2294	https://amphibiaweb.org/species/2294	
Anura	Microhylidae	Asterophryinae	Oreophryne		jeffersoniana		Oreophryne jeffersoniana			Near Threatened (NT)	ID		2295	https://amphibiaweb.org/species/2295	
Anura	Microhylidae	Asterophryinae	Oreophryne		kampeni		Oreophryne kampeni			Data Deficient (DD)	PG		2296	https://amphibiaweb.org/species/2296	
Anura	Microhylidae	Asterophryinae	Oreophryne		kapisa		Oreophryne kapisa			Least Concern (LC)	ID,PG		6388	https://amphibiaweb.org/species/6388	
Anura	Microhylidae	Asterophryinae	Oreophryne		lemur						PG		8539	https://amphibiaweb.org/species/8539	
Anura	Microhylidae	Asterophryinae	Oreophryne		loriae		Oreophryne loriae			Data Deficient (DD)	PG		6389	https://amphibiaweb.org/species/6389	
Anura	Microhylidae	Asterophryinae	Oreophryne		matawan						PG		8546	https://amphibiaweb.org/species/8546	
Anura	Microhylidae	Asterophryinae	Oreophryne		meliades						PG		8542	https://amphibiaweb.org/species/8542	
Anura	Microhylidae	Asterophryinae	Oreophryne		mertoni						ID		6390	https://amphibiaweb.org/species/6390	
Anura	Microhylidae	Asterophryinae	Oreophryne		minuta		Oreophryne minuta			Data Deficient (DD)			6055	https://amphibiaweb.org/species/6055	
Anura	Microhylidae	Asterophryinae	Oreophryne		moluccensis		Oreophryne moluccensis			Data Deficient (DD)	ID		2297	https://amphibiaweb.org/species/2297	
Anura	Microhylidae	Asterophryinae	Oreophryne		monticola		Oreophryne monticola			Endangered (EN)	ID		2298	https://amphibiaweb.org/species/2298	
Anura	Microhylidae	Asterophryinae	Oreophryne		nana	Camiguin Narrow-Mouthed Frog	Oreophryne nana			Data Deficient (DD)	PH		2299	https://amphibiaweb.org/species/2299	
Anura	Microhylidae	Asterophryinae	Oreophryne		notata		Oreophryne notata			Data Deficient (DD)	PG		6403	https://amphibiaweb.org/species/6403	
Anura	Microhylidae	Asterophryinae	Oreophryne		oviprotector						PG		7935	https://amphibiaweb.org/species/7935	
Anura	Microhylidae	Asterophryinae	Oreophryne		parkeri		Oreophryne parkeri			Data Deficient (DD)	PG		2300	https://amphibiaweb.org/species/2300	
Anura	Microhylidae	Asterophryinae	Oreophryne		parkopanorum						PG		8138	https://amphibiaweb.org/species/8138	
Anura	Microhylidae	Asterophryinae	Oreophryne		penelopeia						PG		8541	https://amphibiaweb.org/species/8541	
Anura	Microhylidae	Asterophryinae	Oreophryne		philosylleptoris						PG		8538	https://amphibiaweb.org/species/8538	
Anura	Microhylidae	Asterophryinae	Oreophryne		picticrus						PG		8544	https://amphibiaweb.org/species/8544	
Anura	Microhylidae	Asterophryinae	Oreophryne		pseudasplenicola		Oreophryne pseudasplenicola			Data Deficient (DD)	ID,PG		6391	https://amphibiaweb.org/species/6391	
Anura	Microhylidae	Asterophryinae	Oreophryne		pseudunicolor						PG		8535	https://amphibiaweb.org/species/8535	
Anura	Microhylidae	Asterophryinae	Oreophryne		roedeli						ID		8434	https://amphibiaweb.org/species/8434	
Anura	Microhylidae	Asterophryinae	Oreophryne		rookmaakeri		Oreophryne rookmaakeri			Data Deficient (DD)	ID		2301	https://amphibiaweb.org/species/2301	
Anura	Microhylidae	Asterophryinae	Oreophryne		sibilans	Whistling Cross Frog, Pfeifbergkrote	Oreophryne sibilans			Data Deficient (DD)	ID		6203	https://amphibiaweb.org/species/6203	
Anura	Microhylidae	Asterophryinae	Oreophryne		streiffeleri						PG		7782	https://amphibiaweb.org/species/7782	
Anura	Microhylidae	Asterophryinae	Oreophryne		terrestris		Oreophryne terrestris			Data Deficient (DD)	PG		6694	https://amphibiaweb.org/species/6694	
Anura	Microhylidae	Asterophryinae	Oreophryne		unicolor	Unicoloured Cross Frog, Einfarbbergkrote	Oreophryne unicolor			Data Deficient (DD)	ID		6204	https://amphibiaweb.org/species/6204	
Anura	Microhylidae	Asterophryinae	Oreophryne		variabilis		Oreophryne variabilis			Vulnerable (VU)	ID		2302	https://amphibiaweb.org/species/2302	
Anura	Microhylidae	Asterophryinae	Oreophryne		waira		Oreophryne waira			Data Deficient (DD)	ID,PG		6392	https://amphibiaweb.org/species/6392	
Anura	Microhylidae	Asterophryinae	Oreophryne		wapoga	Wapoga Cross Toad, Wapogabergkrote	Oreophryne wapoga			Data Deficient (DD)	ID		5898	https://amphibiaweb.org/species/5898	
Anura	Microhylidae	Asterophryinae	Oreophryne		wolterstorffi		Oreophryne wolterstorffi			Data Deficient (DD)	PG		2303	https://amphibiaweb.org/species/2303	
Anura	Microhylidae	Asterophryinae	Oreophryne		zimmeri		Oreophryne zimmeri			Data Deficient (DD)	ID		2304	https://amphibiaweb.org/species/2304	
Anura	Microhylidae	Asterophryinae	Oxydactyla		alpestris		Oxydactyla alpestris			Least Concern (LC)	PG		6393	https://amphibiaweb.org/species/6393	
Anura	Microhylidae	Asterophryinae	Oxydactyla		brevicrus		Oxydactyla brevicrus			Data Deficient (DD)	PG,ID		2307	https://amphibiaweb.org/species/2307	
Anura	Microhylidae	Asterophryinae	Oxydactyla		coggeri		Oxydactyla coggeri			Data Deficient (DD)	PG		6394	https://amphibiaweb.org/species/6394	
Anura	Microhylidae	Asterophryinae	Oxydactyla		crassa		Oxydactyla crassa			Data Deficient (DD)	PG		2310	https://amphibiaweb.org/species/2310	
Anura	Microhylidae	Asterophryinae	Oxydactyla		stenodactyla		Oxydactyla stenodactyla			Least Concern (LC)	PG		6395	https://amphibiaweb.org/species/6395	
Anura	Microhylidae	Asterophryinae	Paedophryne		amauensis						PG		7760	https://amphibiaweb.org/species/7760	
Anura	Microhylidae	Asterophryinae	Paedophryne		dekot						PG		7787	https://amphibiaweb.org/species/7787	
Anura	Microhylidae	Asterophryinae	Paedophryne		kathismaphlox						PG		7517	https://amphibiaweb.org/species/7517	
Anura	Microhylidae	Asterophryinae	Paedophryne		oyatabu						PG		7518	https://amphibiaweb.org/species/7518	
Anura	Microhylidae	Asterophryinae	Paedophryne		swiftorum						PG		7761	https://amphibiaweb.org/species/7761	
Anura	Microhylidae	Asterophryinae	Paedophryne		verrucosa						PG		7788	https://amphibiaweb.org/species/7788	
Anura	Microhylidae	Asterophryinae	Pseudocallulops		eurydactylus		Callulops eurydactylus			Data Deficient (DD)	PG,ID		2408	https://amphibiaweb.org/species/2408	
Anura	Microhylidae	Asterophryinae	Pseudocallulops		foja						ID		8468	https://amphibiaweb.org/species/8468	
Anura	Microhylidae	Asterophryinae	Pseudocallulops		pullifer		Callulops pullifer			Data Deficient (DD)	ID		6699	https://amphibiaweb.org/species/6699	
Anura	Microhylidae	Asterophryinae	Sphenophryne		cornuta		Sphenophryne cornuta			Least Concern (LC)	PG,ID		2309	https://amphibiaweb.org/species/2309	
Anura	Microhylidae	Asterophryinae	Xenorhina		adisca		Xenorhina adisca			Data Deficient (DD)	ID,PG		6401	https://amphibiaweb.org/species/6401	
Anura	Microhylidae	Asterophryinae	Xenorhina		anorbis		Xenorhina anorbis		Xenobatrachus anorbis	Data Deficient (DD)	PG		2427	https://amphibiaweb.org/species/2427	
Anura	Microhylidae	Asterophryinae	Xenorhina		arboricola		Xenorhina arboricola			Data Deficient (DD)			5334	https://amphibiaweb.org/species/5334	
Anura	Microhylidae	Asterophryinae	Xenorhina		arfakiana		Xenorhina arfakiana		Xenobatrachus arfakianus	Data Deficient (DD)	ID		2428	https://amphibiaweb.org/species/2428	
Anura	Microhylidae	Asterophryinae	Xenorhina		arndti						ID		7663	https://amphibiaweb.org/species/7663	
Anura	Microhylidae	Asterophryinae	Xenorhina		bidens		Xenorhina bidens		Xenobatrachus bidens	Least Concern (LC)	PG,ID		2429	https://amphibiaweb.org/species/2429	
Anura	Microhylidae	Asterophryinae	Xenorhina		bouwensi		Xenorhina bouwensi			Least Concern (LC)	PG,ID		2445	https://amphibiaweb.org/species/2445	
Anura	Microhylidae	Asterophryinae	Xenorhina		brachyrhyncha						PG		7965	https://amphibiaweb.org/species/7965	
Anura	Microhylidae	Asterophryinae	Xenorhina		eiponis		Xenorhina eiponis			Data Deficient (DD)	ID		2446	https://amphibiaweb.org/species/2446	
Anura	Microhylidae	Asterophryinae	Xenorhina		fuscigula		Xenorhina fuscigula		Xenobatrachus fuscigula	Least Concern (LC)	PG		2430	https://amphibiaweb.org/species/2430	
Anura	Microhylidae	Asterophryinae	Xenorhina		gigantea		Xenorhina gigantea		Xenobatrachus giganteus, Xenobatrachus gigantea	Data Deficient (DD)	ID		2431	https://amphibiaweb.org/species/2431	
Anura	Microhylidae	Asterophryinae	Xenorhina		huon		Xenorhina huon		Xenobatrachus huon	Data Deficient (DD)	PG		2432	https://amphibiaweb.org/species/2432	
Anura	Microhylidae	Asterophryinae	Xenorhina		lanthanites		Xenorhina lanthanites			Data Deficient (DD)	ID		6777	https://amphibiaweb.org/species/6777	
Anura	Microhylidae	Asterophryinae	Xenorhina		macrodisca		Xenorhina macrodisca			Data Deficient (DD)	ID		6651	https://amphibiaweb.org/species/6651	
Anura	Microhylidae	Asterophryinae	Xenorhina		macrops		Xenorhina macrops		Xenobatrachus macrops	Least Concern (LC)	ID		2433	https://amphibiaweb.org/species/2433	
Anura	Microhylidae	Asterophryinae	Xenorhina		mehelyi		Xenorhina mehelyi		Xenobatrachus mehelyi	Least Concern (LC)	PG		2434	https://amphibiaweb.org/species/2434	
Anura	Microhylidae	Asterophryinae	Xenorhina		minima		Xenorhina minima			Data Deficient (DD)	ID		2447	https://amphibiaweb.org/species/2447	
Anura	Microhylidae	Asterophryinae	Xenorhina		multisica		Xenorhina multisica		Xenobatrachus multisica	Data Deficient (DD)	ID		2435	https://amphibiaweb.org/species/2435	
Anura	Microhylidae	Asterophryinae	Xenorhina		obesa		Xenorhina obesa		Xenobatrachus obesus	Least Concern (LC)	PG,ID		2436	https://amphibiaweb.org/species/2436	
Anura	Microhylidae	Asterophryinae	Xenorhina		ocellata		Xenorhina ocellata		Xenobatrachus ocellatus	Data Deficient (DD)	ID		2437	https://amphibiaweb.org/species/2437	
Anura	Microhylidae	Asterophryinae	Xenorhina		ophiodon		Xenorhina ophiodon		Xenobatrachus ophiodon	Data Deficient (DD)	ID		2438	https://amphibiaweb.org/species/2438	
Anura	Microhylidae	Asterophryinae	Xenorhina		oxycephala		Xenorhina oxycephala			Least Concern (LC)	PG,ID		2448	https://amphibiaweb.org/species/2448	
Anura	Microhylidae	Asterophryinae	Xenorhina		parkerorum		Xenorhina parkerorum			Least Concern (LC)	PG,ID		2449	https://amphibiaweb.org/species/2449	
Anura	Microhylidae	Asterophryinae	Xenorhina		rostrata		Xenorhina rostrata		Xenobatrachus rostratus	Least Concern (LC)	PG,ID		2439	https://amphibiaweb.org/species/2439	
Anura	Microhylidae	Asterophryinae	Xenorhina		scheepstrai		Xenorhina scheepstrai		Xenobatrachus scheepstrai	Data Deficient (DD)	ID		2440	https://amphibiaweb.org/species/2440	
Anura	Microhylidae	Asterophryinae	Xenorhina		schiefenhoeveli		Xenorhina schiefenhoeveli		Xenobatrachus schiefenhoeveli	Data Deficient (DD)	ID		2441	https://amphibiaweb.org/species/2441	
Anura	Microhylidae	Asterophryinae	Xenorhina		similis		Xenorhina similis			Least Concern (LC)	PG,ID		2450	https://amphibiaweb.org/species/2450	
Anura	Microhylidae	Asterophryinae	Xenorhina		subcrocea		Xenorhina subcrocea		Xenobatrachus subcroceus	Data Deficient (DD)	PG		2442	https://amphibiaweb.org/species/2442	
Anura	Microhylidae	Asterophryinae	Xenorhina		tillacki	Tillack's Snouted Frog; Tillacks Spitznasenfrosch					PG		8190	https://amphibiaweb.org/species/8190	
Anura	Microhylidae	Asterophryinae	Xenorhina		tumulus		Xenorhina tumulus		Xenobatrachus tumulus	Data Deficient (DD)	PG		2443	https://amphibiaweb.org/species/2443	
Anura	Microhylidae	Asterophryinae	Xenorhina		varia		Xenorhina varia			Data Deficient (DD)	ID		6650	https://amphibiaweb.org/species/6650	
Anura	Microhylidae	Asterophryinae	Xenorhina		zweifeli		Xenorhina zweifeli		Xenobatrachus zweifeli	Data Deficient (DD)	PG		5947	https://amphibiaweb.org/species/5947	
Anura	Microhylidae	Cophylinae	Anilany		helenae		Stumpffia helenae			Critically Endangered (CR)	MG		6400	https://amphibiaweb.org/species/6400	Established in 2016 (Scherz et al. Mol Phyl Evo 100:372-381), questioned and reduced by   Peloso et al. 2016 (Mol Phyl Evol 111:56-64), reestablished by Scherz et al. 2017 (Salamandra   53:479-483).  Taxonomy of Madagascaran Cophylinae is actively debated; AmphibiaWeb   follows Scherz et al. 2017).
Anura	Microhylidae	Cophylinae	Anodonthyla		boulengerii		Anodonthyla boulengerii			Least Concern (LC)	MG		2326	https://amphibiaweb.org/species/2326	
Anura	Microhylidae	Cophylinae	Anodonthyla		emilei						MG		7417	https://amphibiaweb.org/species/7417	
Anura	Microhylidae	Cophylinae	Anodonthyla		hutchisoni		Anodonthyla hutchisoni			Data Deficient (DD)	MG		6923	https://amphibiaweb.org/species/6923	
Anura	Microhylidae	Cophylinae	Anodonthyla		jeanbai						MG		7416	https://amphibiaweb.org/species/7416	
Anura	Microhylidae	Cophylinae	Anodonthyla		montana		Anodonthyla montana			Vulnerable (VU)	MG		2327	https://amphibiaweb.org/species/2327	
Anura	Microhylidae	Cophylinae	Anodonthyla		moramora		Anodonthyla moramora			Data Deficient (DD)	MG		6568	https://amphibiaweb.org/species/6568	
Anura	Microhylidae	Cophylinae	Anodonthyla		nigrigularis		Anodonthyla nigrigularis			Data Deficient (DD)	MG		2328	https://amphibiaweb.org/species/2328	
Anura	Microhylidae	Cophylinae	Anodonthyla		pollicaris						MG		7415	https://amphibiaweb.org/species/7415	
Anura	Microhylidae	Cophylinae	Anodonthyla		rouxae		Anodonthyla rouxae			Endangered (EN)	MG		2329	https://amphibiaweb.org/species/2329	
Anura	Microhylidae	Cophylinae	Anodonthyla		theoi						MG		7418	https://amphibiaweb.org/species/7418	
Anura	Microhylidae	Cophylinae	Anodonthyla		vallani						MG		7419	https://amphibiaweb.org/species/7419	
Anura	Microhylidae	Cophylinae	Cophyla		berara		Cophyla berara			Critically Endangered (CR)	MG		6571	https://amphibiaweb.org/species/6571	
Anura	Microhylidae	Cophylinae	Cophyla		maharipeo						MG		8321	https://amphibiaweb.org/species/8321	
Anura	Microhylidae	Cophylinae	Cophyla		noromalalae						MG		8322	https://amphibiaweb.org/species/8322	
Anura	Microhylidae	Cophylinae	Cophyla		occultans		Cophyla occultans		Platypelis occultans	Data Deficient (DD)	MG		2340	https://amphibiaweb.org/species/2340	
Anura	Microhylidae	Cophylinae	Cophyla		phyllodactyla		Cophyla phyllodactyla			Least Concern (LC)	MG		2331	https://amphibiaweb.org/species/2331	
